marker	cell_name	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	pct.diff
IL7R	Natural killer T (NKT) cell	0	1.13480348305931	0.496	0.027	0	2	0.469
IL7R	T cell	0	1.13480348305931	0.496	0.027	0	2	0.469
IL7R	T cell	0	1.13480348305931	0.496	0.027	0	2	0.469
IL7R	CD4+ T cell	0	1.13480348305931	0.496	0.027	0	2	0.469
IL7R	CD8+ T cell	0	1.13480348305931	0.496	0.027	0	2	0.469
IL7R	Regulatory T(Treg) cell	0	1.13480348305931	0.496	0.027	0	2	0.469
IL7R	T cell	0	1.13480348305931	0.496	0.027	0	2	0.469
IL7R	T cell	0	1.13480348305931	0.496	0.027	0	2	0.469
IL7R	Memory Stem Cell(Tscm)	0	1.13480348305931	0.496	0.027	0	2	0.469
IL7R	Helper innate lymphoid cell	0	1.13480348305931	0.496	0.027	0	2	0.469
IL7R	Lymphocyte	0	1.13480348305931	0.496	0.027	0	2	0.469
IL7R	T cell	0	1.13480348305931	0.496	0.027	0	2	0.469
IL7R	Circulating fetal cell	0	1.13480348305931	0.496	0.027	0	2	0.469
IL7R	Effector memory T cell	0	1.13480348305931	0.496	0.027	0	2	0.469
IL7R	Activated CD4+ T cell	0	1.13480348305931	0.496	0.027	0	2	0.469
IL7R	Memory CD4+ T cell	0	1.13480348305931	0.496	0.027	0	2	0.469
IL7R	Natural killer cell	0	1.13480348305931	0.496	0.027	0	2	0.469
IL7R	Memory T cell	0	1.13480348305931	0.496	0.027	0	2	0.469
IL7R	Naive CD8+ T cell	0	1.13480348305931	0.496	0.027	0	2	0.469
IL7R	Effector memory CD4+ T cell	0	1.13480348305931	0.496	0.027	0	2	0.469
IL7R	CD4+ T cell	0	1.13480348305931	0.496	0.027	0	2	0.469
IRF2BP2	Plasmacytoid dendritic cell	8.74721970868585e-08	0.317846337272609	0.536	0.379	0.00157572415832267	11	0.157
IRF4	Exhausted CD8+ T cell	0	0.538312824934833	0.29	0.024	0	8	0.266
IRF4	Follicular helper (Tfh) T cell	0	0.538312824934833	0.29	0.024	0	8	0.266
IRF4	Plasmacytoid dendritic cell	0	0.538312824934833	0.29	0.024	0	8	0.266
IRF4	T helper17 (Th17) cell	0	0.538312824934833	0.29	0.024	0	8	0.266
IRF4	Plasma cell	0	0.538312824934833	0.29	0.024	0	8	0.266
IRF4	M2 macrophage	0	0.538312824934833	0.29	0.024	0	8	0.266
IRF4	T helper9 (Th9) cell	0	0.538312824934833	0.29	0.024	0	8	0.266
IRF4	T helper2 (Th2) cell	0	0.538312824934833	0.29	0.024	0	8	0.266
IRF8	Paneth cell	2.46664904787145e-24	0.257069801291592	0.37	0.106	4.44342159483562e-20	12	0.264
IRF8	Plasmacytoid dendritic cell	2.46664904787145e-24	0.257069801291592	0.37	0.106	4.44342159483562e-20	12	0.264
IRF8	Microglial cell	2.46664904787145e-24	0.257069801291592	0.37	0.106	4.44342159483562e-20	12	0.264
IRF8	Dendritic cell	2.46664904787145e-24	0.257069801291592	0.37	0.106	4.44342159483562e-20	12	0.264
IRF8	Dendritic cell	2.46664904787145e-24	0.257069801291592	0.37	0.106	4.44342159483562e-20	12	0.264
IRF8	Plasmacytoid dendritic cell(pDC)	2.46664904787145e-24	0.257069801291592	0.37	0.106	4.44342159483562e-20	12	0.264
IRF8	Germinal center B cell	2.46664904787145e-24	0.257069801291592	0.37	0.106	4.44342159483562e-20	12	0.264
IRF8	Plasmacytoid dendritic cell	2.46664904787145e-24	0.257069801291592	0.37	0.106	4.44342159483562e-20	12	0.264
IRF8	Plasmacytoid dendritic cell	2.46664904787145e-24	0.257069801291592	0.37	0.106	4.44342159483562e-20	12	0.264
IRF8	Natural killer T (NKT) cell	2.46664904787145e-24	0.257069801291592	0.37	0.106	4.44342159483562e-20	12	0.264
IRF8	B cell	2.46664904787145e-24	0.257069801291592	0.37	0.106	4.44342159483562e-20	12	0.264
ITGAX	Microglial cell	4.13980000499438e-200	0.329265259277169	0.328	0.091	7.45743572899688e-196	3	0.237
ITGAX	Activated memory B cell	4.13980000499438e-200	0.329265259277169	0.328	0.091	7.45743572899688e-196	3	0.237
ITGAX	Age-associated B cell	4.13980000499438e-200	0.329265259277169	0.328	0.091	7.45743572899688e-196	3	0.237
ITGAX	Macrophage	4.13980000499438e-200	0.329265259277169	0.328	0.091	7.45743572899688e-196	3	0.237
ITGAX	Macrophage	4.13980000499438e-200	0.329265259277169	0.328	0.091	7.45743572899688e-196	3	0.237
ITGAX	Secretory progenitor cell	4.13980000499438e-200	0.329265259277169	0.328	0.091	7.45743572899688e-196	3	0.237
ITGAX	Conventional dendritic cell 2(cDC2)	4.13980000499438e-200	0.329265259277169	0.328	0.091	7.45743572899688e-196	3	0.237
ITGAX	Monocyte	4.13980000499438e-200	0.329265259277169	0.328	0.091	7.45743572899688e-196	3	0.237
ITGAX	Paneth cell	4.13980000499438e-200	0.329265259277169	0.328	0.091	7.45743572899688e-196	3	0.237
ITGAX	Dendritic cell	4.13980000499438e-200	0.329265259277169	0.328	0.091	7.45743572899688e-196	3	0.237
ITGAX	Immune cell	4.13980000499438e-200	0.329265259277169	0.328	0.091	7.45743572899688e-196	3	0.237
ITGAX	Microglial cell	4.13980000499438e-200	0.329265259277169	0.328	0.091	7.45743572899688e-196	3	0.237
ITM2C	Astrocyte	7.28583730249621e-192	0.556307952285426	0.496	0.122	1.31247073167167e-187	8	0.374
ITM2C	B cell	7.28583730249621e-192	0.556307952285426	0.496	0.122	1.31247073167167e-187	8	0.374
ITM2C	Plasmacytoid dendritic cell(pDC)	7.28583730249621e-192	0.556307952285426	0.496	0.122	1.31247073167167e-187	8	0.374
ITM2C	Oligodendrocyte progenitor cell	7.28583730249621e-192	0.556307952285426	0.496	0.122	1.31247073167167e-187	8	0.374
ITM2C	Plasmacytoid dendritic cell(pDC)	7.28583730249621e-192	0.556307952285426	0.496	0.122	1.31247073167167e-187	8	0.374
ITM2C	Microglial cell	7.28583730249621e-192	0.556307952285426	0.496	0.122	1.31247073167167e-187	8	0.374
ITM2C	Plasmacytoid dendritic cell	7.28583730249621e-192	0.556307952285426	0.496	0.122	1.31247073167167e-187	8	0.374
ITM2C	Natural killer T (NKT) cell	7.28583730249621e-192	0.556307952285426	0.496	0.122	1.31247073167167e-187	8	0.374
JAK1	Monocyte	1.18266727939255e-78	0.505090246512612	0.491	0.244	2.13045683709774e-74	7	0.247
JAK1	Natural killer T (NKT) cell	1.18266727939255e-78	0.505090246512612	0.491	0.244	2.13045683709774e-74	7	0.247
JCHAIN	B cell	0	2.81348066635211	0.652	0.038	0	8	0.614
JCHAIN	Plasmacytoid dendritic cell(pDC)	0	2.81348066635211	0.652	0.038	0	8	0.614
JCHAIN	B cell	0	2.81348066635211	0.652	0.038	0	8	0.614
JCHAIN	Plasmacytoid dendritic cell	0	2.81348066635211	0.652	0.038	0	8	0.614
JCHAIN	Plasma cell	0	2.81348066635211	0.652	0.038	0	8	0.614
JCHAIN	Plasma cell	0	2.81348066635211	0.652	0.038	0	8	0.614
JCHAIN	Plasmacytoid dendritic cell	0	2.81348066635211	0.652	0.038	0	8	0.614
JCHAIN	Plasma cell	0	2.81348066635211	0.652	0.038	0	8	0.614
JCHAIN	B cell	0	2.81348066635211	0.652	0.038	0	8	0.614
JCHAIN	Plasmacytoid dendritic cell(pDC)	0	2.81348066635211	0.652	0.038	0	8	0.614
JCHAIN	B cell	0	2.81348066635211	0.652	0.038	0	8	0.614
JUN	Microglial cell	5.88640863764011e-18	0.633825520671053	0.486	0.236	1.06037765198449e-13	11	0.25
JUN	Microglial cell	1.24281241508041e-16	1.13368293540473	0.636	0.237	2.23880228452585e-12	13	0.399
JUN	Microglial cell	1.94904801087802e-217	0.625163023127219	0.384	0.189	3.51101508679567e-213	0	0.195
JUN	Astrocyte	5.88640863764011e-18	0.633825520671053	0.486	0.236	1.06037765198449e-13	11	0.25
JUN	Astrocyte	1.24281241508041e-16	1.13368293540473	0.636	0.237	2.23880228452585e-12	13	0.399
JUN	Astrocyte	1.94904801087802e-217	0.625163023127219	0.384	0.189	3.51101508679567e-213	0	0.195
JUN	Atrioventricular canal cell	5.88640863764011e-18	0.633825520671053	0.486	0.236	1.06037765198449e-13	11	0.25
JUN	Atrioventricular canal cell	1.24281241508041e-16	1.13368293540473	0.636	0.237	2.23880228452585e-12	13	0.399
JUN	Atrioventricular canal cell	1.94904801087802e-217	0.625163023127219	0.384	0.189	3.51101508679567e-213	0	0.195
JUN	Early response secretory cell	5.88640863764011e-18	0.633825520671053	0.486	0.236	1.06037765198449e-13	11	0.25
JUN	Early response secretory cell	1.24281241508041e-16	1.13368293540473	0.636	0.237	2.23880228452585e-12	13	0.399
JUN	Early response secretory cell	1.94904801087802e-217	0.625163023127219	0.384	0.189	3.51101508679567e-213	0	0.195
JUN	Activated T cell	5.88640863764011e-18	0.633825520671053	0.486	0.236	1.06037765198449e-13	11	0.25
JUN	Activated T cell	1.24281241508041e-16	1.13368293540473	0.636	0.237	2.23880228452585e-12	13	0.399
JUN	Activated T cell	1.94904801087802e-217	0.625163023127219	0.384	0.189	3.51101508679567e-213	0	0.195
JUN	Circulating fetal cell	5.88640863764011e-18	0.633825520671053	0.486	0.236	1.06037765198449e-13	11	0.25
JUN	Circulating fetal cell	1.24281241508041e-16	1.13368293540473	0.636	0.237	2.23880228452585e-12	13	0.399
JUN	Circulating fetal cell	1.94904801087802e-217	0.625163023127219	0.384	0.189	3.51101508679567e-213	0	0.195
JUNB	Circulating fetal cell	0.00283870794008381	0.325506554583801	0.409	0.259	1	13	0.15
JUNB	Astrocyte	0.00283870794008381	0.325506554583801	0.409	0.259	1	13	0.15
JUNB	Spinal-progenitor-like cell	0.00283870794008381	0.325506554583801	0.409	0.259	1	13	0.15
KLF6	Natural killer T (NKT) cell	9.81367954838996e-09	0.422120313035259	0.612	0.468	0.000176783623384697	11	0.144
KLF6	Natural killer T (NKT) cell	6.79413155070023e-13	0.889639002007247	0.773	0.469	1.22389485754314e-08	13	0.304
KLF6	Microglial cell	9.81367954838996e-09	0.422120313035259	0.612	0.468	0.000176783623384697	11	0.144
KLF6	Microglial cell	6.79413155070023e-13	0.889639002007247	0.773	0.469	1.22389485754314e-08	13	0.304
KLF6	Gonadal endothelial cell	9.81367954838996e-09	0.422120313035259	0.612	0.468	0.000176783623384697	11	0.144
KLF6	Gonadal endothelial cell	6.79413155070023e-13	0.889639002007247	0.773	0.469	1.22389485754314e-08	13	0.304
KLRB1	Mucosa-associated invariant T (MAIT) cell	0	0.513702673513624	0.286	0.013	0	7	0.273
KLRB1	Natural killer cell	0	0.513702673513624	0.286	0.013	0	7	0.273
KLRB1	CD8+ T cell	0	0.513702673513624	0.286	0.013	0	7	0.273
KLRB1	Cytotoxic cell	0	0.513702673513624	0.286	0.013	0	7	0.273
KLRB1	Natural killer cell	0	0.513702673513624	0.286	0.013	0	7	0.273
KLRB1	Natural killer T(NKT) cell	0	0.513702673513624	0.286	0.013	0	7	0.273
KLRB1	CD8+ mucosal-associated invariant T cell(CD8+ MAIT)	0	0.513702673513624	0.286	0.013	0	7	0.273
KLRB1	Effector memory T cell	0	0.513702673513624	0.286	0.013	0	7	0.273
KLRB1	Natural killer cell	0	0.513702673513624	0.286	0.013	0	7	0.273
KLRD1	Natural killer cell	0	0.733678763042355	0.411	0.009	0	7	0.402
KLRD1	Natural killer cell	0	0.733678763042355	0.411	0.009	0	7	0.402
KLRD1	Cytotoxic cell	0	0.733678763042355	0.411	0.009	0	7	0.402
KLRD1	Natural killer cell	0	0.733678763042355	0.411	0.009	0	7	0.402
KLRD1	Natural killer cell	0	0.733678763042355	0.411	0.009	0	7	0.402
KLRD1	Natural killer cell	0	0.733678763042355	0.411	0.009	0	7	0.402
KLRD1	Natural killer cell	0	0.733678763042355	0.411	0.009	0	7	0.402
KLRD1	Natural killer T(NKT) cell	0	0.733678763042355	0.411	0.009	0	7	0.402
KLRD1	Natural killer cell	0	0.733678763042355	0.411	0.009	0	7	0.402
KLRD1	Natural killer cell	0	0.733678763042355	0.411	0.009	0	7	0.402
KLRD1	Natural killer T(NKT) cell	0	0.733678763042355	0.411	0.009	0	7	0.402
KLRD1	Natural killer T(NKT) cell	0	0.733678763042355	0.411	0.009	0	7	0.402
KLRD1	Natural killer T (NKT) cell	0	0.733678763042355	0.411	0.009	0	7	0.402
KLRD1	Regulatory T(Treg) cell	0	0.733678763042355	0.411	0.009	0	7	0.402
KLRD1	Natural killer T (NKT) cell	0	0.733678763042355	0.411	0.009	0	7	0.402
KLRK1	Natural killer T (NKT) cell	0	0.690685133803746	0.439	0.016	0	7	0.423
KLRK1	Natural killer cell	0	0.690685133803746	0.439	0.016	0	7	0.423
KLRK1	Cytotoxic cell	0	0.690685133803746	0.439	0.016	0	7	0.423
KLRK1	Natural killer cell	0	0.690685133803746	0.439	0.016	0	7	0.423
KMT2A	Natural killer T (NKT) cell	0.000191762914716509	0.340791316993529	0.455	0.272	1	13	0.183
KPNB1	Natural killer T (NKT) cell	0.000420497352633072	0.589363014602735	0.411	0.293	1	12	0.118
LCP1	Paneth cell	0	0.494422229620413	0.845	0.538	0	0	0.307
LGALS1	Natural regulatory T cell	1.39985600108081e-64	0.302106026197981	0.605	0.403	2.52170060034697e-60	3	0.202
LGALS1	Natural killer T (NKT) cell	1.39985600108081e-64	0.302106026197981	0.605	0.403	2.52170060034697e-60	3	0.202
LGALS1	Astrocyte	1.39985600108081e-64	0.302106026197981	0.605	0.403	2.52170060034697e-60	3	0.202
LGALS2	CD141+CLEC9A+ dendritic cell	6.28427921202036e-260	0.321766474595766	0.251	0.043	1.13205005725335e-255	3	0.208
LGALS2	Acinar cell	6.28427921202036e-260	0.321766474595766	0.251	0.043	1.13205005725335e-255	3	0.208
LGALS3	CD1C-CD141- dendritic cell	0	0.580983214062909	0.477	0.069	0	0	0.408
LGALS3	Macrophage	0	0.580983214062909	0.477	0.069	0	0	0.408
LGALS3	Monocyte	0	0.580983214062909	0.477	0.069	0	0	0.408
LGALS3	Natural regulatory T cell	0	0.580983214062909	0.477	0.069	0	0	0.408
LMAN1	Plasmacytoid dendritic cell	5.49441644892258e-64	0.396272029749339	0.375	0.151	9.89764179108914e-60	8	0.224
LST1	CD1C-CD141- dendritic cell	6.23273132229248e-177	0.452517343506988	0.561	0.26	1.12276422039777e-172	3	0.301
LST1	Myeloid cell	6.23273132229248e-177	0.452517343506988	0.561	0.26	1.12276422039777e-172	3	0.301
LST1	Monocyte	6.23273132229248e-177	0.452517343506988	0.561	0.26	1.12276422039777e-172	3	0.301
LST1	Paneth cell	6.23273132229248e-177	0.452517343506988	0.561	0.26	1.12276422039777e-172	3	0.301
LST1	Neutrophil	6.23273132229248e-177	0.452517343506988	0.561	0.26	1.12276422039777e-172	3	0.301
LTB	Dendritic cell 2A	6.133564634096e-151	0.601471813731992	0.459	0.074	1.10490033318605e-146	10	0.385
LTB	Dendritic cell 2A	0	0.517490426163065	0.329	0.05	0	2	0.279
LTB	Naive CD8+ T cell	6.133564634096e-151	0.601471813731992	0.459	0.074	1.10490033318605e-146	10	0.385
LTB	Naive CD8+ T cell	0	0.517490426163065	0.329	0.05	0	2	0.279
LTB	T cell	6.133564634096e-151	0.601471813731992	0.459	0.074	1.10490033318605e-146	10	0.385
LTB	T cell	0	0.517490426163065	0.329	0.05	0	2	0.279
LTB	Plasmacytoid dendritic cell	6.133564634096e-151	0.601471813731992	0.459	0.074	1.10490033318605e-146	10	0.385
LTB	Plasmacytoid dendritic cell	0	0.517490426163065	0.329	0.05	0	2	0.279
LTB	Naive CD4 T cell	6.133564634096e-151	0.601471813731992	0.459	0.074	1.10490033318605e-146	10	0.385
LTB	Naive CD4 T cell	0	0.517490426163065	0.329	0.05	0	2	0.279
LTB	Lymphocyte	6.133564634096e-151	0.601471813731992	0.459	0.074	1.10490033318605e-146	10	0.385
LTB	Lymphocyte	0	0.517490426163065	0.329	0.05	0	2	0.279
LTB	Natural killer T (NKT) cell	6.133564634096e-151	0.601471813731992	0.459	0.074	1.10490033318605e-146	10	0.385
LTB	Natural killer T (NKT) cell	0	0.517490426163065	0.329	0.05	0	2	0.279
LTB	Effector memory T cell	6.133564634096e-151	0.601471813731992	0.459	0.074	1.10490033318605e-146	10	0.385
LTB	Effector memory T cell	0	0.517490426163065	0.329	0.05	0	2	0.279
LTB	CD4+ T cell	6.133564634096e-151	0.601471813731992	0.459	0.074	1.10490033318605e-146	10	0.385
LTB	CD4+ T cell	0	0.517490426163065	0.329	0.05	0	2	0.279
LTB	Regulatory T(Treg) cell	6.133564634096e-151	0.601471813731992	0.459	0.074	1.10490033318605e-146	10	0.385
LTB	Regulatory T(Treg) cell	0	0.517490426163065	0.329	0.05	0	2	0.279
LTB	Memory CD8+ T cell	6.133564634096e-151	0.601471813731992	0.459	0.074	1.10490033318605e-146	10	0.385
LTB	Memory CD8+ T cell	0	0.517490426163065	0.329	0.05	0	2	0.279
LYST	CD1C-CD141- dendritic cell	0	0.635597493494304	0.696	0.255	0	0	0.441
LYST	Microglial cell	0	0.635597493494304	0.696	0.255	0	0	0.441
LYZ	Monocyte	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Monocyte	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Monocyte	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Monocyte	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Monocyte	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Monocyte	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Monocyte	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Monocyte	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Monocyte	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Monocyte	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Myeloid cell	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Myeloid cell	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Immune cell	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Immune cell	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Monocyte	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Monocyte	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Myeloid cell	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Myeloid cell	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Monocyte	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Monocyte	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Monocyte	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Monocyte	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Progenitor cell	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Progenitor cell	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Monocyte precursor	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Monocyte precursor	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	CD1C+_B dendritic cell	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	CD1C+_B dendritic cell	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Monocyte	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Monocyte	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Macrophage	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Macrophage	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Paneth cell	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Paneth cell	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Myeloid cell	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Myeloid cell	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Monocyte	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Monocyte	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Myeloid cell	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Myeloid cell	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Macrophage	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Macrophage	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	CD14+ monocyte	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	CD14+ monocyte	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Macrophage	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Macrophage	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	CD16+ monocyte	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	CD16+ monocyte	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Neuron	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Neuron	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Macrophage	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Macrophage	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Monocyte	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Monocyte	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Myeloid cell	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Myeloid cell	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	CD14+ monocyte	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	CD14+ monocyte	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Dendritic cell	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Dendritic cell	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Monocyte	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Monocyte	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Monocyte	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Monocyte	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	CD14+ monocyte	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	CD14+ monocyte	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Blood cell	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Blood cell	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Dendritic cell	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Dendritic cell	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Macrophage	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Macrophage	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Macrophage	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Macrophage	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Macrophage	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Macrophage	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Acinar cell	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Acinar cell	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	CD16+ monocyte	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	CD16+ monocyte	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Monocyte	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Monocyte	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	AXL+ SIGLEC6+ dendritic cell	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	AXL+ SIGLEC6+ dendritic cell	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Myeloid cell	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Myeloid cell	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
LYZ	Monocyte	0	2.68159079991301	0.998	0.501	0	0	0.497
LYZ	Monocyte	5.74832439973393e-28	0.632567027094736	0.945	0.625	1.03550315736807e-23	12	0.32
MALAT1	Microglial cell	0.000332257450826427	0.302322604284961	0.995	0.989	1	11	0.00600000000000001
MALAT1	Microglial cell	3.90754918532675e-282	0.691422659424215	0.999	0.987	7.03905910244761e-278	2	0.012
